sample_id,gender,hair_color,hair_texture,hair_thickness,hairline_shape,asset_id,asset_name,asset_path,source_library,asset_match_type,material_id,base_color_hex,melanin,redness,density_multiplier,strand_width_multiplier,volume_multiplier,curl_multiplier,wave_multiplier,frizz_multiplier
SYNTH_000542,male,brown,wavy,thick,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000543,female,black,straight,medium,rounded,hair_female_straight_rounded,hair female straight rounded,assets/hair/hair_female_straight_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000544,female,brown,wavy,medium,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000545,male,brown,straight,fine,widow_peak,hair_male_straight_widow_peak,hair male straight widow peak,assets/hair/hair_male_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.0,0.05,0.08
SYNTH_000546,male,black,straight,fine,widow_peak,hair_male_straight_widow_peak,hair male straight widow peak,assets/hair/hair_male_straight_widow_peak.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,0.75,0.75,0.82,0.0,0.05,0.08
SYNTH_000547,male,brown,curly,medium,rounded,hair_male_curly_rounded,hair male curly rounded,assets/hair/hair_male_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000548,female,brown,wavy,thick,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000549,female,black,wavy,fine,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_000550,male,brown,wavy,thick,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000551,female,black,wavy,medium,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000552,female,brown,curly,medium,rounded,hair_female_curly_rounded,hair female curly rounded,assets/hair/hair_female_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000553,male,brown,straight,medium,widow_peak,hair_male_straight_widow_peak,hair male straight widow peak,assets/hair/hair_male_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000554,female,brown,wavy,fine,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_000555,female,brown,straight,thick,widow_peak,hair_female_straight_widow_peak,hair female straight widow peak,assets/hair/hair_female_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_000556,male,brown,curly,medium,rounded,hair_male_curly_rounded,hair male curly rounded,assets/hair/hair_male_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000557,female,black,curly,fine,rounded,hair_female_curly_rounded,hair female curly rounded,assets/hair/hair_female_curly_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,0.75,0.75,0.82,0.9,0.35,0.32
SYNTH_000558,female,brown,curly,thick,rounded,hair_female_curly_rounded,hair female curly rounded,assets/hair/hair_female_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.9,0.35,0.32
SYNTH_000559,female,brown,wavy,thick,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000560,female,brown,curly,medium,straight,hair_female_curly_straight,hair female curly straight,assets/hair/hair_female_curly_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000561,male,black,wavy,medium,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000562,female,black,straight,fine,widow_peak,hair_female_straight_widow_peak,hair female straight widow peak,assets/hair/hair_female_straight_widow_peak.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,0.75,0.75,0.82,0.0,0.05,0.08
SYNTH_000563,male,brown,wavy,thick,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000564,female,brown,wavy,medium,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000565,female,brown,straight,thick,straight,hair_female_straight_straight,hair female straight straight,assets/hair/hair_female_straight_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_000566,male,brown,curly,medium,rounded,hair_male_curly_rounded,hair male curly rounded,assets/hair/hair_male_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000567,female,brown,wavy,fine,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_000568,male,brown,wavy,thick,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000569,male,black,wavy,fine,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_000570,male,brown,wavy,medium,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000571,male,brown,wavy,fine,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_000572,female,brown,wavy,medium,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000573,male,black,wavy,medium,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000574,male,brown,wavy,medium,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000575,female,brown,wavy,fine,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_000576,female,brown,curly,medium,rounded,hair_female_curly_rounded,hair female curly rounded,assets/hair/hair_female_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000577,male,brown,straight,thick,widow_peak,hair_male_straight_widow_peak,hair male straight widow peak,assets/hair/hair_male_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_000578,female,brown,straight,fine,rounded,hair_female_straight_rounded,hair female straight rounded,assets/hair/hair_female_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.0,0.05,0.08
SYNTH_000579,female,brown,wavy,medium,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000580,female,brown,straight,medium,widow_peak,hair_female_straight_widow_peak,hair female straight widow peak,assets/hair/hair_female_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000581,female,black,wavy,fine,straight,hair_female_wavy_straight,hair female wavy straight,assets/hair/hair_female_wavy_straight.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_000582,male,black,wavy,fine,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_000583,female,brown,wavy,fine,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_000584,male,brown,curly,fine,widow_peak,hair_male_curly_widow_peak,hair male curly widow peak,assets/hair/hair_male_curly_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.9,0.35,0.32
SYNTH_000585,male,black,straight,fine,widow_peak,hair_male_straight_widow_peak,hair male straight widow peak,assets/hair/hair_male_straight_widow_peak.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,0.75,0.75,0.82,0.0,0.05,0.08
SYNTH_000586,male,black,curly,medium,straight,hair_male_curly_straight,hair male curly straight,assets/hair/hair_male_curly_straight.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000587,male,blonde,wavy,medium,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000588,male,brown,wavy,thick,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000589,female,brown,wavy,thick,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000590,male,black,straight,medium,rounded,hair_male_straight_rounded,hair male straight rounded,assets/hair/hair_male_straight_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000591,male,brown,wavy,fine,straight,hair_male_wavy_straight,hair male wavy straight,assets/hair/hair_male_wavy_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_000592,male,blonde,curly,thick,straight,hair_male_curly_straight,hair male curly straight,assets/hair/hair_male_curly_straight.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,1.25,1.18,1.22,0.9,0.35,0.32
SYNTH_000593,female,brown,straight,thick,widow_peak,hair_female_straight_widow_peak,hair female straight widow peak,assets/hair/hair_female_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_000594,female,brown,wavy,medium,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000595,female,brown,curly,medium,rounded,hair_female_curly_rounded,hair female curly rounded,assets/hair/hair_female_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000596,male,brown,wavy,medium,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000597,female,brown,curly,medium,rounded,hair_female_curly_rounded,hair female curly rounded,assets/hair/hair_female_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000598,female,brown,straight,medium,widow_peak,hair_female_straight_widow_peak,hair female straight widow peak,assets/hair/hair_female_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000599,female,black,straight,thick,widow_peak,hair_female_straight_widow_peak,hair female straight widow peak,assets/hair/hair_female_straight_widow_peak.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_000600,male,brown,straight,medium,widow_peak,hair_male_straight_widow_peak,hair male straight widow peak,assets/hair/hair_male_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000601,female,brown,wavy,medium,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000602,female,black,curly,thick,rounded,hair_female_curly_rounded,hair female curly rounded,assets/hair/hair_female_curly_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.25,1.18,1.22,0.9,0.35,0.32
SYNTH_000603,male,brown,wavy,thick,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000604,female,black,wavy,medium,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000605,female,black,curly,medium,straight,hair_female_curly_straight,hair female curly straight,assets/hair/hair_female_curly_straight.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000606,male,black,wavy,medium,straight,hair_male_wavy_straight,hair male wavy straight,assets/hair/hair_male_wavy_straight.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000607,male,red,wavy,medium,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_red,#A83A20,0.25,0.95,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000608,female,blonde,curly,fine,widow_peak,hair_female_curly_widow_peak,hair female curly widow peak,assets/hair/hair_female_curly_widow_peak.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,0.75,0.75,0.82,0.9,0.35,0.32
SYNTH_000609,female,brown,wavy,fine,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_000610,male,brown,curly,fine,widow_peak,hair_male_curly_widow_peak,hair male curly widow peak,assets/hair/hair_male_curly_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.9,0.35,0.32
SYNTH_000611,male,brown,straight,fine,widow_peak,hair_male_straight_widow_peak,hair male straight widow peak,assets/hair/hair_male_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.0,0.05,0.08
SYNTH_000612,female,brown,wavy,fine,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_000613,male,blonde,wavy,thick,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000614,male,black,curly,medium,widow_peak,hair_male_curly_widow_peak,hair male curly widow peak,assets/hair/hair_male_curly_widow_peak.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000615,male,blonde,straight,fine,widow_peak,hair_male_straight_widow_peak,hair male straight widow peak,assets/hair/hair_male_straight_widow_peak.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,0.75,0.75,0.82,0.0,0.05,0.08
SYNTH_000616,female,brown,straight,thick,rounded,hair_female_straight_rounded,hair female straight rounded,assets/hair/hair_female_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_000617,male,brown,straight,fine,straight,hair_male_straight_straight,hair male straight straight,assets/hair/hair_male_straight_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.0,0.05,0.08
SYNTH_000618,male,auburn,wavy,thick,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_auburn,#7B3F24,0.42,0.72,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000619,female,brown,wavy,medium,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000620,male,brown,wavy,fine,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_000621,female,blonde,straight,medium,rounded,hair_female_straight_rounded,hair female straight rounded,assets/hair/hair_female_straight_rounded.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000622,female,brown,straight,thick,straight,hair_female_straight_straight,hair female straight straight,assets/hair/hair_female_straight_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_000623,female,blonde,wavy,thick,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000624,female,brown,curly,thick,rounded,hair_female_curly_rounded,hair female curly rounded,assets/hair/hair_female_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.9,0.35,0.32
SYNTH_000625,female,brown,wavy,thick,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000626,female,brown,straight,medium,rounded,hair_female_straight_rounded,hair female straight rounded,assets/hair/hair_female_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000627,female,brown,curly,medium,rounded,hair_female_curly_rounded,hair female curly rounded,assets/hair/hair_female_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000628,male,brown,curly,medium,rounded,hair_male_curly_rounded,hair male curly rounded,assets/hair/hair_male_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000629,male,black,straight,fine,widow_peak,hair_male_straight_widow_peak,hair male straight widow peak,assets/hair/hair_male_straight_widow_peak.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,0.75,0.75,0.82,0.0,0.05,0.08
SYNTH_000630,male,brown,curly,medium,straight,hair_male_curly_straight,hair male curly straight,assets/hair/hair_male_curly_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000631,female,black,curly,medium,rounded,hair_female_curly_rounded,hair female curly rounded,assets/hair/hair_female_curly_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000632,male,brown,curly,medium,rounded,hair_male_curly_rounded,hair male curly rounded,assets/hair/hair_male_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000633,male,brown,wavy,medium,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000634,male,brown,straight,fine,straight,hair_male_straight_straight,hair male straight straight,assets/hair/hair_male_straight_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.0,0.05,0.08
SYNTH_000635,male,brown,wavy,medium,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000636,female,black,wavy,fine,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_000637,male,brown,wavy,fine,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_000638,male,brown,wavy,thick,straight,hair_male_wavy_straight,hair male wavy straight,assets/hair/hair_male_wavy_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000639,female,black,straight,medium,rounded,hair_female_straight_rounded,hair female straight rounded,assets/hair/hair_female_straight_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000640,male,black,wavy,medium,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000641,female,brown,wavy,medium,straight,hair_female_wavy_straight,hair female wavy straight,assets/hair/hair_female_wavy_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
